timestamp, audio inference
1365174268,2

1365174269,2

1365174269,1

1365174270,2

1365174271,2

1365174272,2

1365174273,2

1365174274,1

1365174275,2

1365174276,2

1365174277,1

1365174278,2

1365174279,2

1365174280,2

1365174281,1

1365174282,2

1365174283,2

1365174284,2

1365174285,1

1365174286,2

1365174287,2

1365174288,2

1365174289,2

1365174290,2

1365174291,2

1365174292,2

1365174292,1

1365174293,2

1365174294,2

1365174295,2

1365174296,2

1365174297,2

1365174298,1

1365174299,1

1365174300,2

1365174301,2

1365174302,2

1365174303,1

1365174304,1

1365174305,2

1365174306,2

1365174307,2

1365174308,2

1365174309,2

1365174310,2

1365174311,1

1365174312,1

1365174313,1

1365174314,1

1365174315,1

1365174316,1

1365174317,1

1365174317,2

1365174318,2

1365174319,2

1365174320,1

1365174321,2

1365174322,2

1365174323,2

1365174324,2

1365174325,2

1365174326,2

1365174327,2

1365174328,2

1365174329,2

1365174330,2

1365174331,2

1365174332,2

1365174333,2

1365174334,1

1365174335,1

1365174336,1

1365174337,1

1365174338,2

1365174339,1

1365174340,2

1365174340,1

1365174341,1

1365174342,2

1365174343,2

1365174344,2

1365174345,2

1365174346,1

1365174347,2

1365174348,2

1365174349,2

1365174350,1

1365174351,1

1365174352,1

1365174353,1

1365174354,2

1365174355,1

1365174356,1

1365174357,1

1365174358,1

1365174359,1

1365174360,1

1365174361,1

1365174362,1

1365174363,1

1365174364,1

1365174365,1

1365174365,1

1365174366,1

1365174367,1

1365174368,1

1365174369,1

1365174370,1

1365174371,1

1365174372,1

1365174373,1

1365174374,1

1365174375,1

1365174376,1

1365174377,1

1365174378,1

1365174379,1

1365174380,1

1365174381,1

1365174382,2

1365174383,2

1365174384,2

1365174385,2

1365174386,2

1365174387,2

1365174388,2

1365174388,2

1365174389,1

1365174390,2

1365174391,2

1365174392,1

1365174393,1

1365174394,1

1365174395,1

1365174396,1

1365174397,1

1365174398,1

1365174399,1

1365174400,1

1365174401,1

1365174402,1

1365174403,1

1365174404,1

1365174405,1

1365174406,2

1365174407,2

1365174408,2

1365174409,2

1365174410,1

1365174411,2

1365174412,2

1365174413,2

1365174413,2

1365174414,1

1365174415,2

1365174416,1

1365174417,2

1365174418,2

1365174419,2

1365174420,2

1365174421,2

1365174422,2

1365174423,2

1365174424,2

1365174425,2

1365174426,2

1365174427,2

1365174428,2

1365174429,2

1365174430,2

1365174431,2

1365174432,2

1365174433,2

1365174434,2

1365174435,2

1365174436,2

1365174436,1

1365174437,2

1365174438,1

1365174439,1

1365174440,2

1365174441,2

1365174442,2

1365174443,2

1365174444,2

1365174445,2

1365174446,1

1365174447,2

1365174448,1

1365174449,1

1365174450,1

1365174451,1

1365174452,2

1365174453,1

1365174454,2

1365174455,2

1365174456,2

1365174457,1

1365174458,2

1365174459,2

1365174460,2

1365174461,2

1365174461,1

1365174462,2

1365174463,1

1365174464,2

1365174465,2

1365174466,1

1365174467,1

1365174468,2

1365174469,2

1365174470,2

1365174471,1

1365174472,2

1365174473,1

1365174474,1

1365174475,2

1365174476,2

1365174477,1

1365174478,1

1365174479,1

1365174480,1

1365174481,1

1365174482,2

1365174483,1

1365174484,1

1365174484,1

1365174485,1

1365174486,1

1365174487,1

1365174488,2

1365174489,1

1365174490,2

1365174491,2

1365174492,2

1365174493,2

1365174494,2

1365174495,2

1365174496,2

1365174497,2

1365174498,1

1365174499,2

1365174500,2

1365174501,2

1365174502,2

1365174503,2

1365174504,2

1365174505,2

1365174506,1

1365174507,2

1365174508,2

1365174509,1

1365174509,2

1365174510,2

1365174511,1

1365174512,1

1365174513,1

1365174514,1

1365174515,1

1365174516,1

1365174517,1

1365174518,1

1365174519,1

1365174520,1

1365174521,1

1365174522,1

1365174523,1

1365174524,1

1365174525,1

1365174526,1

1365174527,1

1365174528,1

1365174529,2

1365174530,2

1365174531,2

1365174532,1

1365174532,1

1365174534,1

1365174534,1

1365174535,1

1365174536,1

1365174537,1

1365174538,1

1365174539,1

1365174540,1

1365174541,1

1365174542,2

1365174543,2

1365174544,2

1365174545,2

1365174546,1

1365174547,2

1365174548,2

1365174549,2

1365174550,2

1365174551,2

1365174552,1

1365174553,2

1365174554,2

1365174555,1

1365174556,1

1365174557,1

1365174557,1

1365174558,1

1365174559,1

1365174560,2

1365174561,1

1365174562,1

1365174563,1

1365174564,2

1365174565,2

1365174566,1

1365174567,2

1365174568,2

1365174569,2

1365174570,1

1365174571,2

1365174572,2

1365174573,1

1365174574,1

1365174575,2

1365174576,2

1365174577,2

1365174578,2

1365174579,2

1365174580,2

1365174580,2

1365174582,2

1365174582,2

1365174583,2

1365174584,1

1365174585,2

1365174586,2

1365174587,2

1365174588,2

1365174589,2

1365174590,2

1365174591,2

1365174592,1

1365174593,2

1365174594,2

1365174595,1

1365174596,2

1365174597,2

1365174598,2

1365174599,2

1365174600,1

1365174601,1

1365174602,2

1365174603,1

1365174604,2

1365174605,2

1365174605,2

1365174606,2

1365174607,2

1365174608,2

1365174609,1

1365174610,2

1365174611,2

1365174612,1

1365174613,1

1365174614,1

1365174615,1

1365174616,2

1365174617,2

1365174618,2

1365174619,2

1365174620,2

1365174621,2

1365174622,2

1365174623,1

1365174624,2

1365174625,1

1365174626,1

1365174627,2

1365174628,1

1365174628,1

1365174630,1

1365174630,2

1365174631,1

1365174632,1

1365174633,1

1365174634,1

1365174635,1

1365174636,2

1365174637,1

1365174638,1

1365174639,2

1365174640,2

1365174641,1

1365174642,1

1365174643,2

1365174644,1

1365174645,2

1365174646,2

1365174647,1

1365174648,1

1365174649,2

1365174650,1

1365174651,1

1365174652,2

1365174653,1

1365174653,2

1365174654,1

1365174655,1

1365174656,2

1365174657,2

1365174658,2

1365174659,2

1365174660,2

1365174661,2

1365174662,1

1365174663,2

1365174664,1

1365174665,1

1365174666,1

1365174667,1

1365174668,1

1365174669,1

1365174670,1

1365174671,1

1365174672,1

1365174673,1

1365174674,2

1365174675,2

1365174676,1

1365174676,2

1365174678,1

1365174678,1

1365174679,1

1365174680,1

1365174681,2

1365174682,2

1365174683,1

1365174684,1

1365174685,1

1365174686,1

1365174687,1

1365174688,1

1365174689,2

1365174690,1

1365174691,1

1365174692,1

1365174693,2

1365174694,1

1365174695,1

1365174696,2

1365174697,2

1365174698,2

1365174699,1

1365174700,2

1365174701,1

1365174701,1

1365174702,1

1365174703,1

1365174704,1

1365174705,1

1365174706,1

1365174707,1

1365174708,1

1365174709,2

1365174710,2

1365174711,2

1365174712,2

1365174713,2

1365174714,1

1365174715,2

1365174716,1

1365174717,1

1365174718,1

1365174719,1

1365174720,1

1365174721,1

1365174722,1

1365174723,2

1365174724,1

1365174724,1

1365174726,2

1365174726,1

1365174727,1

1365174728,2

1365174729,1

1365174730,1

1365174731,1

1365174732,1

1365174733,1

1365174734,2

1365174735,2

1365174736,1

1365174737,1

1365174738,2

1365174739,2

1365174740,1

1365174741,1

1365174742,2

1365174743,1

1365174744,1

1365174745,1

1365174746,1

1365174747,1

1365174748,1

1365174749,2

1365174749,2

1365174750,2

1365174751,1

1365174752,2

1365174753,2

1365174754,2

1365174755,1

1365174756,2

1365174757,2

1365174758,2

1365174759,1

1365174760,2

1365174761,2

1365174762,1

1365174763,2

1365174764,1

1365174765,2

1365174766,2

1365174767,2

1365174768,2

1365174769,1

1365174770,2

1365174771,2

1365174772,1

1365174772,1

1365174774,1

1365174774,2

1365174775,1

1365174776,1

1365174777,1

1365174778,2

1365174779,2

1365174780,2

1365174781,1

1365174782,2

1365174783,2

1365174784,1

1365174785,2

1365174786,1

1365174787,2

1365174788,1

1365174789,1

1365174790,2

1365174791,1

1365174792,1

1365174793,2

1365174794,2

1365174795,1

1365174796,2

1365174797,1

1365174797,1

1365174798,2

1365174799,2

1365174800,2

1365174801,1

1365174802,1

1365174803,1

1365174804,1

1365174805,1

1365174806,1

1365174807,1

1365174808,1

1365174809,1

1365174810,2

1365174811,2

1365174812,2

1365174813,2

1365174814,2

1365174815,2

1365174816,2

1365174817,2

1365174818,2

1365174819,2

1365174820,2

1365174821,2

1365174822,2

1365174822,2

1365174823,2

1365174824,2

1365174825,2

1365174826,0

1365174827,2

1365174828,2

1365174829,2

1365174830,1

1365174831,2

1365174832,2

1365174833,2

1365174834,2

1365174835,2

1365174836,0

1365174837,0

1365174838,0

1365174839,0

1365174840,2

1365174841,2

1365174842,0

1365174843,2

1365174844,2

1365174845,2

1365174845,2

1365174846,2

1365174847,0

1365174848,0

1365174849,0

1365174850,0

1365174851,0

1365174852,0

1365174853,0

1365174854,0

1365174855,2

1365174856,0

1365174857,2

1365174858,2

1365174859,2

1365174860,0

1365174861,2

1365174862,2

1365174863,2

1365174864,2

1365174865,0

1365174866,2

1365174867,0

1365174868,0

1365174869,0

1365174870,2

1365174870,1

1365174871,1

1365174872,2

1365174873,2

1365174874,2

1365174875,2

1365174876,2

1365174877,1

1365174878,1

1365174879,1

1365174880,1

1365174881,1

1365174882,1

1365174883,1

1365174884,1

1365174885,1

1365174886,1

1365174887,1

1365174888,1

1365174889,1

1365174890,1

1365174891,1

1365174892,1

1365174893,1

1365174893,1

1365174894,1

1365174895,1

1365174896,1

1365174897,1

1365174898,1

1365174899,1

1365174900,1

1365174901,1

1365174902,2

1365174903,1

1365174904,1

1365174905,2

1365174906,1

1365174907,1

1365174908,2

1365174909,1

1365174910,1

1365174911,2

1365174912,1

1365174913,1

1365174914,1

1365174915,2

1365174916,1

1365174917,2

1365174918,2

1365174918,1

1365174919,1

1365174920,1

1365174921,1

1365174922,0

1365174923,2

1365174924,0

1365174925,0

1365174926,0

1365174927,0

1365174928,0

1365174929,0

1365174930,0

1365174931,0

1365174932,0

1365174933,0

1365174934,0

1365174935,0

1365174936,0

1365174937,0

1365174938,0

1365174939,0

1365174940,0

1365174941,0

1365174941,0

1365174942,0

1365174943,0

1365174944,0

1365174945,0

1365174946,0

1365174947,0

1365174948,0

1365174949,0

1365174950,0

1365174951,0

1365174952,0

1365174953,0

1365174954,0

1365174955,0

1365174956,0

1365174957,0

1365174958,0

1365174959,0

1365174960,0

1365174961,0

1365174962,0

1365174963,0

1365174964,0

1365174965,0

1365174966,2

1365174966,0

1365174967,0

1365174968,0

1365174969,0

1365174970,0

1365174971,0

1365174972,0

1365174973,0

1365174974,0

1365174975,0

1365174976,0

1365174977,0

1365174978,0

1365174979,0

1365174980,0

1365174981,0

1365174982,0

1365174983,0

1365174984,0

1365174985,0

1365174986,0

1365174987,0

1365174988,0

1365174989,0

1365174989,0

1365174990,0

1365174991,0

1365174992,0

1365174993,0

1365174994,0

1365174995,0

1365174996,0

1365174997,0

1365174998,0

1365174999,0

1365175000,0

1365175001,0

1365175002,0

1365175003,0

1365175004,0

1365175005,0

1365175006,0

1365175007,0

1365175008,0

1365175009,0

1365175010,0

1365175011,0

1365175012,0

1365175013,0

1365175014,0

1365175014,0

1365175015,0

1365175016,0

1365175017,0

1365175018,0

1365175019,0

1365175020,0

1365175021,0

1365175022,0

1365175023,0

1365175024,0

1365175025,0

1365175026,0

1365175027,0

1365175028,0

1365175029,2

1365175210,2

1365175211,1

1365175212,1

1365175213,0

1365175214,0

1365175215,0

1365175216,0

1365175217,0

1365175218,0

1365175219,0

1365175220,0

1365175221,0

1365175222,0

1365175223,0

1365175224,0

1365175225,0

1365175225,0

1365175227,0

1365175227,0

1365175228,0

1365175229,0

1365175230,0

1365175231,0

1365175232,0

1365175233,0

1365175234,0

1365175235,0

1365175236,0

1365175237,0

1365175238,0

1365175239,0

1365175240,0

1365175241,0

1365175242,0

1365175243,0

1365175244,0

1365175245,0

1365175246,0

1365175247,0

1365175248,0

1365175249,0

1365175250,0

1365175250,0

1365175251,0

1365175252,0

1365175253,0

1365175254,0

1365175255,0

1365175256,0

1365175257,0

1365175258,0

1365175259,0

1365175260,0

1365175261,0

1365175262,0

1365175263,0

1365175264,0

1365175265,0

1365175266,0

1365175267,0

1365175268,0

1365175269,0

1365175270,0

1365175451,2

1365175452,2

1365175453,0

1365175454,0

1365175455,0

1365175456,0

1365175457,0

1365175458,0

1365175459,0

1365175460,0

1365175461,0

1365175461,0

1365175463,0

1365175463,0

1365175464,0

1365175465,0

1365175466,0

1365175467,0

1365175468,0

1365175469,0

1365175470,0

1365175471,0

1365175472,0

1365175473,1

1365175474,2

1365175475,1

1365175476,0

1365175477,0

1365175478,0

1365175479,0

1365175480,0

1365175481,0

1365175482,0

1365175483,0

1365175484,0

1365175485,0

1365175486,0

1365175486,0

1365175488,0

1365175488,0

1365175489,0

1365175490,0

1365175491,0

1365175492,0

1365175493,0

1365175494,0

1365175495,0

1365175496,0

1365175497,0

1365175498,0

1365175499,0

1365175500,0

1365175501,0

1365175502,0

1365175503,0

1365175504,0

1365175505,0

1365175506,0

1365175507,2

1365175508,0

1365175509,0

1365175510,0

1365175691,0

1365175692,0

1365175693,0

1365175694,0

1365175695,0

1365175696,0

1365175697,0

1365175698,0

1365175699,0

1365175699,0

1365175700,0

1365175701,0

1365175702,0

1365175703,0

1365175704,0

1365175705,0

1365175706,0

1365175707,0

1365175708,0

1365175709,0

1365175710,0

1365175711,0

1365175712,0

1365175713,0

1365175714,0

1365175715,0

1365175716,0

1365175717,0

1365175718,0

1365175719,0

1365175720,0

1365175721,0

1365175722,0

1365175722,0

1365175724,0

1365175724,0

1365175725,0

1365175726,0

1365175727,0

1365175728,0

1365175729,0

1365175730,0

1365175731,0

1365175732,0

1365175733,0

1365175734,0

1365175735,0

1365175736,0

1365175737,0

1365175738,0

1365175739,0

1365175740,0

1365175741,0

1365175742,0

1365175743,0

1365175744,0

1365175745,0

1365175746,0

1365175747,2

1365175747,0

1365175748,0

1365175749,0

1365175750,0

1365175932,0

1365175933,2

1365175933,0

1365175935,0

1365175935,0

1365175936,0

1365175937,0

1365175938,0

1365175939,0

1365175940,0

1365175941,0

1365175942,0

1365175943,0

1365175944,0

1365175945,0

1365175946,0

1365175947,0

1365175948,0

1365175949,0

1365175950,0

1365175951,0

1365175952,0

1365175953,0

1365175954,0

1365175955,0

1365175956,0

1365175957,0

1365175958,0

1365175958,0

1365175959,0

1365175960,0

1365175961,0

1365175962,0

1365175963,0

1365175964,0

1365175965,0

1365175966,0

1365175967,0

1365175968,0

1365175969,0

1365175970,0

1365175971,0

1365175972,0

1365175973,0

1365175974,0

1365175975,0

1365175976,0

1365175977,0

1365175978,0

1365175979,0

1365175980,0

1365175981,0

1365175981,0

1365175983,0

1365175983,0

1365175984,0

1365175985,0

1365175986,0

1365175987,0

1365175988,0

1365175989,0

1365175990,0

1365176171,0

1365176172,0

1365176173,0

1365176174,0

1365176175,0

1365176176,0

1365176177,0

1365176178,0

1365176179,0

1365176180,0

1365176181,0

1365176182,0

1365176183,0

1365176184,0

1365176185,0

1365176186,0

1365176187,0

1365176188,0

1365176189,0

1365176190,0

1365176191,0

1365176192,0

1365176193,0

1365176194,0

1365176194,0

1365176196,0

1365176196,0

1365176197,0

1365176198,0

1365176199,0

1365176200,0

1365176201,0

1365176202,0

1365176203,0

1365176204,0

1365176205,0

1365176206,0

1365176207,0

1365176208,0

1365176209,0

1365176210,0

1365176211,0

1365176212,0

1365176213,0

1365176214,0

1365176215,0

1365176216,0

1365176217,0

1365176218,0

1365176219,0

1365176219,0

1365176220,0

1365176221,0

1365176222,0

1365176223,0

1365176224,0

1365176225,0

1365176226,0

1365176227,0

1365176228,0

1365176229,0

1365176230,0

1365176231,0

1365176412,0

1365176413,0

1365176414,0

1365176415,0

1365176416,0

1365176417,0

1365176418,0

1365176419,0

1365176420,0

1365176421,0

1365176422,0

1365176423,0

1365176424,0

1365176425,0

1365176426,0

1365176427,0

1365176428,0

1365176429,0

1365176430,0

1365176431,0

1365176432,0

1365176432,0

1365176433,0

1365176434,0

1365176435,0

1365176436,0

1365176437,0

1365176438,0

1365176439,0

1365176440,0

1365176441,0

1365176442,0

1365176443,0

1365176444,0

1365176445,0

1365176446,0

1365176447,0

1365176448,0

1365176449,0

1365176450,0

1365176451,0

1365176452,0

1365176453,0

1365176454,0

1365176455,0

1365176455,0

1365176456,0

1365176457,0

1365176458,0

1365176459,2

1365176460,0

1365176461,0

1365176462,0

1365176463,0

1365176464,0

1365176465,0

1365176466,0

1365176467,0

1365176468,0

1365176469,0

1365176470,0

1365176471,0

1365176652,0

1365176653,0

1365176654,0

1365176655,0

1365176656,0

1365176657,0

1365176658,0

1365176659,0

1365176660,0

1365176661,0

1365176662,0

1365176663,0

1365176664,0

1365176665,0

1365176666,0

1365176667,0

1365176668,0

1365176668,0

1365176669,0

1365176670,0

1365176671,0

1365176672,0

1365176673,0

1365176674,0

1365176675,0

1365176676,0

1365176677,0

1365176678,0

1365176679,0

1365176680,0

1365176681,0

1365176682,0

1365176683,0

1365176684,0

1365176685,0

1365176686,0

1365176687,0

1365176688,0

1365176689,0

1365176690,0

1365176691,0

1365176691,0

1365176693,0

1365176693,0

1365176694,0

1365176695,0

1365176696,2

1365176697,2

1365176698,2

1365176699,0

1365176700,0

1365176701,0

1365176702,0

1365176703,0

1365176704,0

1365176705,0

1365176706,0

1365176707,0

1365176708,0

1365176709,0

1365176710,0

1365176711,0

1365176712,0

1365176893,0

1365176894,0

1365176895,0

1365176896,0

1365176897,0

1365176898,0

1365176899,0

1365176900,0

1365176901,0

1365176902,0

1365176903,0

1365176904,0

1365176904,0

1365176905,0

1365176906,0

1365176907,0

1365176908,0

1365176909,0

1365176910,0

1365176911,0

1365176912,0

1365176913,0

1365176914,0

1365176915,0

1365176916,0

1365176917,0

1365176918,0

1365176919,0

1365176920,0

1365176921,0

1365176922,0

1365176923,0

1365176924,0

1365176925,0

1365176926,0

1365176927,0

1365176928,0

1365176929,0

1365176929,0

1365176930,0

1365176931,0

1365176932,0

1365176933,0

1365176934,0

1365176935,0

1365176936,0

1365176937,0

1365176938,0

1365176939,0

1365176940,0

1365176941,0

1365176942,0

1365176943,0

1365176944,0

1365176945,0

1365176946,0

1365176947,0

1365176948,0

1365176949,0

1365176950,0

1365176951,0

1365176952,0

1365177133,0

1365177134,0

1365177135,0

1365177136,0

1365177137,0

1365177138,0

1365177139,0

1365177140,0

1365177140,0

1365177141,0

1365177142,0

1365177143,0

1365177144,0

1365177145,0

1365177146,0

1365177147,0

1365177148,0

1365177149,0

1365177150,0

1365177151,0

1365177152,0

1365177153,0

1365177154,0

1365177155,0

1365177156,0

1365177157,0

1365177158,0

1365177159,0

1365177160,0

1365177161,0

1365177162,1

1365177163,0

1365177164,1

1365177165,0

1365177165,2

1365177166,2

1365177167,2

1365177168,0

1365177169,0

1365177170,0

1365177171,2

1365177172,0

1365177173,0

1365177174,0

1365177175,0

1365177176,0

1365177177,0

1365177178,0

1365177179,0

1365177180,2

1365177181,2

1365177182,2

1365177183,2

1365177184,0

1365177185,0

1365177186,2

1365177187,0

1365177188,0

1365177188,0

1365177189,0

1365177190,0

1365177191,0

1365177192,0

1365177374,2

1365177375,0

1365177376,0

1365177376,0

1365177378,0

1365177378,2

1365177379,0

1365177380,0

1365177381,0

1365177382,0

1365177383,0

1365177384,0

1365177385,0

1365177386,0

1365177387,0

1365177388,0

1365177389,0

1365177390,2

1365177391,0

1365177392,0

1365177393,0

1365177394,0

1365177395,0

1365177396,0

1365177397,0

1365177398,0

1365177399,0

1365177400,0

1365177401,0

1365177401,0

1365177402,0

1365177403,0

1365177404,0

1365177405,0

1365177406,0

1365177407,0

1365177408,0

1365177409,0

1365177410,0

1365177411,2

1365177412,2

1365177413,2

1365177414,2

1365177415,0

1365177416,0

1365177417,0

1365177418,0

1365177419,0

1365177420,0

1365177421,0

1365177422,0

1365177423,0

1365177424,2

1365177424,2

1365177426,2

1365177426,2

1365177427,0

1365177428,0

1365177429,0

1365177430,0

1365177431,0

1365177432,0

1365177614,0

1365177614,0

1365177615,0

1365177616,0

1365177617,0

1365177618,0

1365177619,0

1365177620,0

1365177621,0

1365177622,0

1365177623,0

1365177624,0

1365177625,0

1365177626,0

1365177627,0

1365177628,0

1365177629,0

1365177630,0

1365177631,0

1365177632,0

1365177633,0

1365177634,0

1365177635,0

1365177636,0

1365177637,0

1365177637,0

1365177638,0

1365177639,0

1365177640,0

1365177641,0

1365177642,0

1365177643,0

1365177644,0

1365177645,0

1365177646,0

1365177647,0

1365177648,1

1365177649,0

1365177650,0

1365177651,0

1365177652,0

1365177653,2

1365177654,2

1365177655,0

1365177656,0

1365177657,2

1365177658,0

1365177659,0

1365177660,0

1365177661,0

1365177662,0

1365177662,0

1365177663,0

1365177664,0

1365177665,0

1365177666,0

1365177667,0

1365177668,0

1365177669,0

1365177670,0

1365177671,0

1365177672,0

1365177673,0

1365177854,0

1365177855,0

1365177856,0

1365177857,0

1365177858,0

1365177859,0

1365177860,0

1365177861,0

1365177862,0

1365177863,2

1365177864,2

1365177865,0

1365177866,0

1365177867,0

1365177868,0

1365177869,0

1365177870,0

1365177871,0

1365177872,0

1365177873,0

1365177873,0

1365177875,0

1365177875,0

1365177876,0

1365177877,0

1365177878,0

1365177879,0

1365177880,0

1365177881,0

1365177882,0

1365177883,0

1365177884,0

1365177885,0

1365177886,0

1365177887,0

1365177888,0

1365177889,0

1365177890,0

1365177891,0

1365177892,0

1365177893,0

1365177894,0

1365177895,0

1365177896,0

1365177897,0

1365177898,0

1365177898,0

1365177899,0

1365177900,0

1365177901,0

1365177902,0

1365177903,2

1365177904,0

1365177905,0

1365177906,0

1365177907,0

1365177908,0

1365177909,0

1365177910,2

1365177911,0

1365177912,2

1365177913,0

1365177914,0

1365178095,0

1365178096,0

1365178097,0

1365178098,2

1365178099,2

1365178100,1

1365178101,1

1365178102,2

1365178103,2

1365178104,2

1365178105,2

1365178106,1

1365178107,1

1365178108,2

1365178109,2

1365178109,2

1365178111,2

1365178111,1

1365178112,1

1365178113,2

1365178114,2

1365178115,2

1365178116,2

1365178117,1

1365178118,2

1365178119,2

1365178120,2

1365178121,1

1365178122,2

1365178123,2

1365178124,2

1365178125,2

1365178126,0

1365178127,2

1365178128,2

1365178129,2

1365178130,2

1365178131,0

1365178132,0

1365178133,0

1365178134,0

1365178134,0

1365178135,0

1365178136,0

1365178137,0

1365178138,0

1365178139,0

1365178140,0

1365178141,0

1365178142,0

1365178143,0

1365178144,0

1365178145,2

1365178146,2

1365178147,1

1365178148,1

1365178149,1

1365178150,2

1365178151,1

1365178152,0

1365178153,0

1365178154,0

1365178155,0

1365178156,0

1365178157,0

1365178158,0

1365178159,0

1365178159,0

1365178160,0

1365178161,0

1365178162,0

1365178163,0

1365178164,0

1365178165,0

1365178166,0

1365178167,0

1365178168,0

1365178169,0

1365178170,0

1365178171,0

1365178172,0

1365178173,0

1365178174,0

1365178175,0

1365178176,0

1365178177,0

1365178178,0

1365178179,0

1365178180,0

1365178181,0

1365178182,0

1365178182,0

1365178183,0

1365178184,1

1365178185,0

1365178186,0

1365178187,0

1365178188,0

1365178189,0

1365178190,2

1365178191,0

1365178192,1

1365178193,2

1365178194,0

1365178195,0

1365178196,0

1365178197,0

1365178198,0

1365178199,0

1365178200,0

1365178201,0

1365178202,0

1365178203,0

1365178204,0

1365178205,0

1365178206,0

1365178207,0

1365178207,0

1365178208,0

1365178209,0

1365178210,0

1365178211,0

1365178212,0

1365178213,0

1365178214,0

1365178395,2

1365178396,2

1365178397,0

1365178398,0

1365178399,0

1365178400,0

1365178401,0

1365178402,0

1365178403,0

1365178404,0

1365178405,0

1365178406,0

1365178407,0

1365178408,0

1365178409,2

1365178410,2

1365178411,2

1365178412,2

1365178413,2

1365178414,2

1365178415,2

1365178416,2

1365178417,2

1365178418,2

1365178418,2

1365178420,0

1365178420,0

1365178421,0

1365178422,0

1365178423,0

1365178424,0

1365178425,1

1365178426,0

1365178427,1

1365178428,0

1365178429,2

1365178430,0

1365178431,0

1365178432,0

1365178433,0

1365178434,2

1365178435,2

1365178436,0

1365178437,2

1365178438,0

1365178439,0

1365178440,2

1365178441,2

1365178442,2

1365178443,2

1365178443,0

1365178444,0

1365178445,1

1365178446,1

1365178447,1

1365178448,0

1365178449,1

1365178450,0

1365178451,0

1365178452,2

1365178453,2

1365178454,2

1365178635,2

1365178636,2

1365178637,2

1365178638,0

1365178639,0

1365178640,0

1365178641,2

1365178642,1

1365178643,0

1365178644,0

1365178645,0

1365178646,0

1365178647,0

1365178648,0

1365178649,0

1365178650,2

