time,MAC,class_id,level
1365020854,2,3670276,3

1365023247,2,3801356,3

1365024452,2,3801356,3

1365026843,2,3801356,3

1365028048,2,4063500,3

1365029246,2,4063500,3

1365030448,2,4063500,3

1365031644,2,3801356,3

1365032846,2,3801356,3

1365034048,2,3801356,3

1365035244,2,3801356,3

1365037642,2,3801356,3

1365038842,2,3801356,3

1365041242,2,3801356,3

1365044846,2,3801356,3

1365046043,2,3801356,3

1365047243,2,3801356,3

1365048443,2,3801356,3

1365049643,2,3801356,3

1365052043,2,3801356,3

1365053242,2,3801356,3

1365054443,2,3801356,3

1365056843,2,3801356,3

1365059243,2,3801356,3

1365060444,2,3801356,3

1365061643,2,3801356,3

1365062843,2,3801356,3

1365064043,2,3801356,3

1365065243,2,3801356,3

1365066446,2,3801356,3

1365067642,2,3801356,3

1365068843,2,3801356,3

1365070042,2,3801356,3

1365071243,2,3801356,3

1365072442,2,3801356,3

1365074843,2,3801356,3

1365078442,2,3801356,3

1365080844,2,3801356,3

1365082042,2,3801356,3

1365083243,2,3801356,3

1365084443,2,3801356,3

1365085643,2,3801356,3

1365086842,2,3801356,3

1365088042,2,3801356,3

1365089242,2,3801356,3

1365090442,2,3801356,3

1365091655,2,4063500,3

1365092853,2,3801356,3

1365094048,2,131340,3

1365095247,2,1060,3

1365097643,2,3801356,3

1365098844,2,393484,3

1365100043,2,4063500,3

1365101243,2,3801356,3

1365102448,2,4063500,3

1365104847,2,3801348,3

1365106045,2,4063500,3

1365107243,2,3801356,3

1365108447,2,4063500,3

1365109642,2,3801356,3

1365110849,2,4063500,3

1365112043,2,3801356,3

1365113252,2,3670276,3

1365115648,2,3670276,3

1365116851,2,3670284,3

1365118057,2,3801356,3

1365120447,2,4063500,3

1365121643,2,4063500,3

1365122846,2,4063500,3

1365125243,2,5898756,3

1365126443,2,3670284,3

1365127648,2,3801356,3

1365131243,2,3801356,3

1365132447,2,4063500,3

1365133647,2,4063500,3

1365136042,2,3801356,3

1365137244,2,4063500,3

1365138445,2,4063500,3

1365139648,2,3801356,3

1365140842,2,3801356,3

1365143247,2,4063500,3

1365144447,2,4063500,3

1365145643,2,4063500,3

1365146847,2,4063500,3

1365149244,2,4063500,3

1365150443,2,3801356,3

1365152847,2,4063500,3

1365154043,2,4063500,3

1365155247,2,4063500,3

1365156448,2,4063500,3

1365157645,2,4063500,3

1365158846,2,4063500,3

1365160042,2,4063500,3

1365161242,2,3801356,3

1365162442,2,4063500,3

1365163644,2,4063500,3

1365164848,2,4063500,3

1365166043,2,4063500,3

1365167248,2,3801356,3

1365168448,2,3801356,3

1365169649,2,3801356,3

1365170855,2,4063500,3

1365172047,2,131340,3

1365173245,2,5898764,3

1365174447,2,5898764,3

1365175650,2,3801356,3

1365176851,2,3801356,3

1365178053,2,3801356,3

1365179245,2,3670284,3

1365185656,2,3801356,3

1365188064,2,7995916,3

1365189257,2,2360324,3

1365190461,2,6947868,3

1365191661,2,393476,3

1365192855,2,2360324,3

1365194061,2,2098184,3

1365195256,2,3670284,3

1365196461,2,7995916,3

1365197656,2,2360324,3

1365200058,2,3801356,3

1365201259,2,3801356,3

1365202460,2,7995916,3

1365203655,2,7995916,3

1365204856,2,5898756,3

1365206060,2,1048576,3

1365209660,2,3670284,3

1365257103,2,3670284,3

1365258301,2,3670284,3

1365259500,2,3670284,3

1365260699,2,3670284,3

1365264300,2,3801356,3

1365265498,2,3801356,3

1365266699,2,3801356,3

1365269098,2,3801356,3

1365270298,2,3801356,3

1365273899,2,3801356,3

1365275099,2,3801356,3

1365276298,2,3801356,3

1365277498,2,3801356,3

1365278702,2,3801356,3

1365281101,2,7995916,3

1365284705,2,5898756,3

1365285909,2,2098184,3

1365287099,2,5767684,3

1365288298,2,5898756,3

1365289498,2,5898756,3

1365290699,2,5898756,3

1365291903,2,1060,3

1365295500,2,3408904,3

1365296702,2,4063500,3

1365297902,2,7995916,3

1365299105,2,7995916,3

1365301503,2,3670284,3

1365307500,2,7995916,3

1365309898,2,7995916,3

1365312303,2,7995916,3

1365318303,2,3670284,3

1365319499,2,3801356,3

1365320698,2,3801356,3

1365323099,2,3801356,3

1365333903,2,3670284,3

1365347098,2,3670284,3

1365348301,2,3801356,3

1365349498,2,3801356,3

1365350699,2,3801356,3

1365351900,2,3801356,3

1365353099,2,3670284,3

1365354299,2,3670284,3

1365355499,2,3801356,3

1365356701,2,3801356,3

1365366299,2,2360324,3

1365367499,2,3801356,3

1365368698,2,2360324,3

1365369904,2,2360324,3

1365371099,2,2360324,3

1365372298,2,2360324,3

1365373498,2,2360324,3

1365374699,2,2360324,3

1365375899,2,4063500,3

1365377104,2,4063500,3

1365378300,2,4063500,3

1365379500,2,4063500,3

1365380699,2,4063492,3

1365384301,2,3670284,3

1365385503,2,7936,3

1365386701,2,3801356,3

1365387905,2,4063500,3

1365389099,2,3801356,3

1365390300,2,3801356,3

1365391502,2,3801356,3

1365392700,2,3801356,3

1365393899,2,3801356,3

1365395098,2,3801356,3

1365396298,2,3801356,3

1365397499,2,3801356,3

1365398699,2,3801356,3

1365399899,2,3801356,3

1365401098,2,3801356,3

1365402300,2,3801356,3

1365403502,2,3801356,3

1365404698,2,3801356,3

1365405899,2,3801356,3

1365407098,2,3801356,3

1365408557,2,4063500,3

1365409760,2,4063500,3

1365410958,2,4063500,3

1365412157,2,3801356,3

1365413357,2,3801356,3

1365426558,2,3670276,3

1365427766,2,3670276,3

1365428966,2,3801356,3

1365430172,2,3801356,3

1365432563,2,131340,3

1365433757,2,4063500,3

1365434968,2,3670276,3

1365436160,2,3670284,3

1365437365,2,3670276,3

1365438565,2,7995916,3

1365439761,2,7995916,3

1365440965,2,7995916,3

1365442166,2,3801356,3

1365445762,2,5898756,3

1365446957,2,3801348,3

1365448157,2,3801356,3

1365449362,2,3801356,3

1365450562,2,4063500,3

1365451758,2,3801356,3

1365452957,2,3801356,3

1365454157,2,3801356,3

1365455357,2,3801356,3

1365456563,2,3801356,3

1365457757,2,3801356,3

1365458958,2,3670284,3

1365461362,2,5898756,3

1365464957,2,3801348,3

1365467358,2,4063492,3

1365469769,2,3801348,3

1365470964,2,3801348,3

1365472161,2,393484,3

1365473365,2,3801348,3

1365474558,2,3801356,3

1365475761,2,4063500,3

1365476959,2,4063500,3

1365478160,2,4063500,3

1365479361,2,4063500,3

1365480562,2,4063500,3

1365481759,2,3801356,3

1365482959,2,4063500,3

1365484163,2,3801356,3

1365485358,2,4063500,3

1365486561,2,4063500,3

1365487762,2,3801356,3

1365488957,2,3801356,3

1365490159,2,4063500,3

1365491359,2,4063500,3

1365492557,2,4063500,3

1365493762,2,4063500,3

1365494957,2,3801356,3

1365496157,2,3801356,3

1365497357,2,3801356,3

1365498557,2,3801356,3

1365499758,2,3801356,3

1365500957,2,3801356,3

1365502162,2,3801356,3

1365503357,2,3801356,3

1365505757,2,3801356,3

1365506957,2,3801356,3

1365508158,2,3801356,3

1365509358,2,3801356,3

1365510558,2,3801356,3

1365512961,2,3801356,3

1365514157,2,3670276,3

1365515357,2,3801356,3

1365516559,2,393476,3

1365517760,2,3801356,3

1365520158,2,3801356,3

1365521370,2,3670284,3

1365522564,2,3801356,3

1365526169,2,7936,3

1365527373,2,3670284,3

1365528571,2,3670276,3

1365530965,2,1057028,3

1365532163,2,3670276,3

1365533362,2,3670276,3

1365534769,2,3801356,3

1365535969,2,3801356,3

1365537165,2,1057028,3

1365538362,2,3670284,3

1365540768,2,3670284,3

1365541968,2,3801356,3

1365543169,2,3670284,3

1365544377,2,3670284,3

1365545574,2,4063500,3

1365546773,2,3801356,3

1365549163,2,3801356,3

1365550366,2,4063500,3

1365551562,2,4063500,3

1365552762,2,4063500,3

1365553965,2,3801356,3

1365555165,2,7995916,3

1365557574,2,3670284,3

1365561169,2,3670284,3

1365562366,2,3801356,3

1365563572,2,7995916,3

1365565967,2,4063500,3

1365567174,2,4063500,3

1365568369,2,3670284,3

1365569571,2,3670276,3

1365571968,2,3670276,3

1365573176,2,3801356,3

1365574365,2,3801356,3

1365575563,2,3801356,3

1365576762,2,3801356,3

1365577962,2,3801356,3

1365579163,2,3670284,3

1365580361,2,3670284,3

1365581562,2,3801356,3

1365585161,2,3801356,3

1365587561,2,3801356,3

1365588762,2,3801356,3

1365599570,2,3801348,3

1365600768,2,3670276,3

1365601970,2,3670276,3

1365603174,2,3801356,3

1365604372,2,131340,3

1365605575,2,3801356,3

1365606761,2,3801356,3

1365607968,2,131340,3

1365610377,2,3670284,3

1365612768,2,3801356,3

1365613965,2,3801356,3

1365615166,2,3801356,3

1365616376,2,3801356,3

1365617572,2,3670284,3

1365621166,2,3801348,3

1365622366,2,3801348,3

1365623567,2,3670276,3

1365624768,2,131336,3

1365625977,2,3670284,3

1365627169,2,3801356,3

1365628377,2,3801356,3

1365629570,2,268,3

1365630764,2,3670284,3

1365633169,2,3801356,3

1365634367,2,3801356,3

1365635570,2,3801356,3

1365636769,2,3801356,3

1365637975,2,3801356,3

1365639163,2,5898756,3

1365640370,2,3801356,3

1365642761,2,3801356,3

1365643962,2,3801356,3

1365646371,2,2360324,3

1365647561,2,3801356,3

1365649961,2,3801356,3

1365652366,2,5898756,3

1365653572,2,3801356,3

1365654772,2,3670284,3

1365657167,2,3801356,3

1365658373,2,3670276,3

1365659571,2,3670276,3

1365660764,2,3801356,3

1365661962,2,3670284,3

1365663170,2,3801356,3

1365664362,2,3801356,3

1365665562,2,3801356,3

1365666762,2,3670284,3

1365667964,2,3801356,3

1365669167,2,4063500,3

1365670361,2,4063500,3

1365671562,2,4063500,3

1365672763,2,3801356,3

1365673964,2,3801356,3

1365675162,2,4063500,3

1365676362,2,4063500,3

1365677561,2,4063500,3

1365678762,2,4063500,3

1365679962,2,4063500,3

1365681165,2,4063500,3

1365682361,2,4063500,3

1365683562,2,4063500,3

1365684762,2,4063500,3

1365685963,2,3801356,3

1365687161,2,3801356,3

1365688362,2,3801356,3

1365689570,2,3670284,3

1365690768,2,6947868,3

1365691961,2,3801356,3

1365693162,2,3801356,3

1365694361,2,3801356,3

1365696766,2,5898764,3

1365697967,2,3801356,3

1365699163,2,5898764,3

1365701571,2,3670276,3

1365705165,2,3670276,3

1365706361,2,4063500,3

1365707562,2,3670284,3

1365708762,2,3801356,3

1365709965,2,3801356,3

1365711164,2,3801356,3

1365712363,2,4063500,3

1365713566,2,4063500,3

1365714766,2,4063500,3

1365715963,2,3801356,3

1365717166,2,4063500,3

1365718362,2,3801356,3

1365719562,2,3801356,3

1365720761,2,3801356,3

1365721962,2,3801356,3

1365723162,2,3801356,3

1365724362,2,4063500,3

1365726761,2,3801356,3

1365727966,2,4063500,3

1365729168,2,3801356,3

1365730366,2,4063500,3

1365731562,2,4063500,3

1365733961,2,3801356,3

1365735162,2,3801356,3

1365736361,2,3801356,3

1365737563,2,3801356,3

1365738762,2,7995916,3

1365739962,2,7995916,3

1365741177,2,3801356,3

1365742287,2,3670276,3

1365742361,2,3670284,3

1365742464,2,6947868,3

1365742766,2,3670276,3

1365744761,2,3801356,3

1365745961,2,3801356,3

1365747170,2,3670284,3

1365748365,2,3670276,3

1365749564,2,3670276,3

1365750763,2,3801356,3

1365751961,2,3801356,3

1365753161,2,3670284,3

1365754365,2,3801356,3

1365755564,2,3670276,3

1365756762,2,3670276,3

1365757962,2,3670276,3

1365759162,2,3670276,3

1365760361,2,3801356,3

1365761561,2,3801356,3

1365762761,2,3801356,3

1365763962,2,3801356,3

1365765163,2,3801356,3

1365766361,2,3801356,3

1365767562,2,3801356,3

1365768762,2,3801356,3

1365769962,2,3801356,3

1365771164,2,3801356,3

1365772361,2,3801356,3

1365773565,2,3670276,3

1365777837,2,5898764,3

1365779038,2,5898764,3

1365780239,2,3801356,3

1365781436,2,3801348,3

1365782627,2,3801348,3

1365785032,2,5898764,3

1365786237,2,5898764,3

1365787435,2,5898764,3

1365788629,2,3801356,3

1365789826,2,3670276,3

1365791035,2,3670284,3

1365792225,2,3801356,3

1365793428,2,3670276,3

1365794628,2,3670276,3

1365795829,2,5898764,3

1365800628,2,3670284,3

1365801833,2,7995916,3

1365803031,2,5898764,3

1365804228,2,3801356,3

1365805429,2,3670284,3

1365806626,2,3670284,3

1365807835,2,3670276,3

1365809029,2,3670276,3

1365810224,2,3801356,3

1365811424,2,3801356,3

1365812631,2,3801356,3

1365813829,2,3801356,3

1365815027,2,3801356,3

1365816231,2,3670284,3

1365818625,2,3670284,3

1365819826,2,3801356,3

1365821032,2,3670284,3

1365822236,2,3801356,3

1365823424,2,3801356,3

1365824636,2,3670284,3

1365825831,2,3801356,3

1365829426,2,3670276,3

1365830625,2,3670284,3

1365831825,2,3670276,3

1365833029,2,3801356,3

1365834225,2,3801356,3

1365835424,2,3801356,3

1365836623,2,3670276,3

1365837824,2,3801356,3

1365839024,2,3801356,3

1365840225,2,3801356,3

1365841425,2,3801356,3

1365842624,2,3670276,3

1365843825,2,3801356,3

1365845023,2,3670276,3

1365875024,2,5374468,3

1365876226,2,3670276,3

1365879828,2,7995916,3

1365882228,2,3670276,3

1365883429,2,4063500,3

1365884629,2,3670276,3

1365891830,2,3670276,3

1365893031,2,3670276,3

1365895424,2,4063500,3

1365896623,2,4063500,3

1365897825,2,3670284,3

1365899023,2,3670276,3

1365912396,2,3801356,3

1365913595,2,3801356,3

1365914795,2,3801356,3

1365915995,2,3801356,3

1365917196,2,3801356,3

1365918396,2,3801356,3

1365919596,2,3801356,3

1365920796,2,3801356,3

1365921995,2,3801356,3

1365923197,2,3801356,3

1365962796,2,5898756,3

1365965201,2,3801356,3

1365966396,2,3801356,3

1365967597,2,4063500,3

1365969995,2,4063500,3

1365971197,2,4063500,3

1365972398,2,3801356,3

1365973600,2,4063500,3

1365974800,2,4063500,3

1365976001,2,3801356,3

1365977195,2,3801356,3

1365978395,2,3801356,3

1365979596,2,3801356,3

1365981996,2,3801356,3

1365984395,2,3801356,3

1365985595,2,3801356,3

1365986796,2,3801356,3

1365987995,2,3801356,3

1365989195,2,3801356,3

1365990398,2,3801356,3

1365992801,2,3670284,3

1365998804,2,3801348,3

1366003472,2,5898764,3

1366005866,2,3801356,3

1366007068,2,3670284,3

1366008265,2,3670284,3

1366009466,2,3801356,3

1366010668,2,3670284,3

1366018143,2,4063500,3

1366019343,2,4063500,3

1366027743,2,3801356,3

1366031351,2,3670276,3

1366032551,2,3670276,3

1366033743,2,3801356,3

1366038546,2,5898764,3

1366039757,2,3670276,3

1366040947,2,3801356,3

1366045754,2,5898764,3

1366048143,2,3801356,3

1366049343,2,3801356,3

1366050543,2,3801356,3

1366051743,2,3801356,3

1366052943,2,3801356,3

1366054146,2,4063500,3

1366056547,2,1057028,3

1366057748,2,3801348,3

1366058958,2,3801356,3

1366060154,2,3801348,3

1366061352,2,3801348,3

1366062558,2,7936,3

1366063751,2,5898764,3

1366066142,2,5898764,3

1366067343,2,5898764,3

1366068549,2,5898764,3

1366069743,2,5898764,3

1366070947,2,5898764,3

1366072144,2,3801356,3

1366073343,2,3801356,3

1366074543,2,3801356,3

1366075746,2,3801356,3

1366076942,2,3801356,3

1366078142,2,3801356,3

1366081742,2,3801356,3

1366084143,2,3801356,3

1366085343,2,3801356,3

1366086545,2,3801356,3

1366087745,2,4063500,3

1366088945,2,4063500,3

1366090148,2,3801356,3

1366091347,2,4063500,3

1366092542,2,3801356,3

1366093747,2,3801356,3

1366094943,2,3801356,3

1366096143,2,4063500,3

1366097343,2,3801356,3

1366098549,2,4063500,3

1366099743,2,4063500,3

1366100947,2,4063500,3

1366102143,2,4063500,3

1366103345,2,3801356,3

1366104542,2,3801356,3

1366105742,2,3801356,3

1366108142,2,3801356,3

1366109342,2,3801356,3

1366110542,2,3801356,3

1366111742,2,3801356,3

1366112943,2,3801356,3

1366114143,2,3801356,3

1366115343,2,3801356,3

1366116542,2,3801356,3

1366117748,2,3670276,3

1366118952,2,3801356,3

1366120143,2,3801356,3

1366121351,2,5898764,3

1366123746,2,3801356,3

1366124944,2,3801356,3

1366126143,2,3801356,3

1366128558,2,5898764,3

1366129752,2,3670284,3

1366132143,2,3801356,3

1366133343,2,3801356,3

1366134542,2,3801356,3

1366135743,2,3801348,3

1366136943,2,3670276,3

1366138147,2,3670276,3

1366139347,2,3801356,3

1366140542,2,4063500,3

1366141742,2,3801356,3

1366142943,2,3801356,3

1366144142,2,3801356,3

1366146542,2,3801356,3

1366147747,2,4063500,3

1366148943,2,4063500,3

1366151348,2,5898764,3

1366154944,2,3670284,3

1366156143,2,5898756,3

1366157348,2,393484,3

1366158550,2,393484,3

1366164673,2,4063500,3

1366165871,2,3801356,3

1366167070,2,4063500,3

1366168268,2,3801356,3

1366170668,2,3801356,3

1366171873,2,3801356,3

1366173068,2,7995916,3

1366174270,2,3801356,3

1366175479,2,3670276,3

1366176674,2,3801356,3

1366177868,2,3801356,3

1366179070,2,3670276,3

1366180268,2,3670284,3

1366182001,2,4063500,3

1366183201,2,4063500,3

1366184401,2,4063500,3

1366185601,2,4063500,3

1366186806,2,4063500,3

1366189206,2,4063500,3

1366191602,2,4063500,3

1366192805,2,4063500,3

1366195204,2,4063500,3

1366196406,2,4063500,3

1366198801,2,4063500,3

1366200002,2,4063500,3

1366201203,2,4063500,3

1366202406,2,4063500,3

1366204804,2,5898764,3

1366206007,2,3801356,3

1366207206,2,5898764,3

1366210816,2,5898764,3

1366212003,2,5898764,3

1366213201,2,3801356,3

1366214416,2,3801356,3

1366215606,2,3801356,3

1366219215,2,5898764,3

1366220402,2,5898764,3

1366221614,2,3670284,3

1366222812,2,3801348,3

1366224018,2,5898764,3

1366226412,2,3670276,3

1366228810,2,3670276,3

1366231208,2,5898764,3

1366232413,2,5898764,3

1366233609,2,3670284,3

1366234811,2,5898764,3

1366236001,2,3670284,3

1366237204,2,3670284,3

1366238401,2,3801348,3

1366239604,2,3801356,3

1366240812,2,3801356,3

1366243208,2,5898764,3

1366244416,2,5898764,3

1366245602,2,5898764,3

1366250401,2,3801356,3

1366251602,2,3801356,3

1366252802,2,3801356,3

1366254002,2,3801356,3

1366255204,2,3801356,3

1366256402,2,3801356,3

1366257601,2,3801356,3

1366258801,2,3801356,3

1366260001,2,3801356,3

1366261201,2,3801356,3

1366264802,2,3801356,3

1366267208,2,4063500,3

1366269606,2,4063500,3

1366270805,2,4063500,3

1366272007,2,4063500,3

1366273206,2,4063500,3

1366274404,2,4063500,3

1366275603,2,4063500,3

1366276802,2,4063500,3

1366278006,2,4063500,3

1366279202,2,3801356,3

1366280401,2,3801356,3

1366281603,2,3801356,3

1366282806,2,3801356,3

1366284003,2,3801356,3

1366285202,2,3801356,3

1366286401,2,3801356,3

1366287602,2,3801356,3

1366291207,2,3801356,3

1366292410,2,3801356,3

1366293601,2,5898764,3

1366294811,2,5898764,3

1366296007,2,5898764,3

1366303217,2,131340,3

1366304406,2,5898764,3

1366306809,2,3670276,3

1366308011,2,3670276,3

1366322411,2,3670276,3

1366324804,2,5898764,3

1366327201,2,5898764,3

1366329602,2,3670284,3

1366330806,2,3801348,3

1366332002,2,3801356,3

1366333203,2,3801356,3

1366334401,2,3801356,3

1366335601,2,3801356,3

1366336801,2,3801356,3

1366340404,2,3801356,3

1366341604,2,3801356,3

1366342802,2,3801356,3

1366344002,2,3801356,3

